id,group,markType,markTypeName,title,lat,lng,layer,time,version,sourceUrl
225siajktcc,地点,209,小游戏,,598,-252,G,1776359222412,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/209/json?action=raw
2eri37bqtu1,收集,801,果实,伊雷龙（160图鉴）,-545,971,G,1743769276553,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
k06y7a70ve,收集,801,果实,机械方方的果实,663,338,G,1743769339434,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
1t3o15m4aq2,收集,801,果实,小翼龙的果实,449,1230,G,1743769373002,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
1teauyrk0nm,收集,801,果实,裘洛的果实,534,2132,G,1743769396050,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
1x500k09huy,收集,801,果实,布鲁斯的果实,492,2580,G,1743769424554,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
1zi2n7l3xt6,收集,801,果实,圣剑侍从的果实,-519,-765,G,1744154832618,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
v8afn9thj0,收集,801,果实,小黑猫（90图鉴）,-712,-2814,G,1745236570876,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
20hir2nebo9,收集,801,果实,大耳帽兜（120图鉴）,-1935,-2174,G,1745236861337,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
k7a6qzkju0,收集,801,果实,咔咔羽毛的果实,231,-1829,G,1745236921448,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
2psicrw2mls,收集,801,果实,深蓝鲸（100图鉴）,985,-612,G,1745237043952,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
146uvvip8hr,收集,801,果实,墨鱿士（50图鉴）,414,-524,G,1745237218624,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
25sxnndfmbj,收集,801,果实,仪使者的果实,-871,-893,G,1745237571519,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
1092ieuuxti,收集,801,果实,噼啪鸟的果实,-86,-114,G,1745237998775,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
28gn3xqqvg2,收集,801,果实,波多西的果实,261,899,B1,1745238421426,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
2nx65pws1no,收集,801,果实,伏地兽的果实,1465,-1408,G,1775146052453,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
xzjhvdnlpp,收集,801,果实,可爱猿的果实,-22,2601,G,1775935084415,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
1f4bx1jv9ob,收集,801,果实,厉毒小萝的果实,-1200,-337,G,1776163178939,4,https://wiki.biligame.com/rocom/Data:Mapnew/type/801/json?action=raw
1ne2oqsnboc,收集,802,眠枭之星（蓝）,眠枭之星,1272.298259,-1502.749482,,,,https://map.17173.com/rocom/maps/shijie
1c2fm1cs39x,收集,802,眠枭之星（蓝）,眠枭之星,1246.241621,-1827.365965,,,,https://map.17173.com/rocom/maps/shijie
1cd2fui8gat,收集,802,眠枭之星（蓝）,墙角尖上,1349.661455,-1708.547427,,,,https://map.17173.com/rocom/maps/shijie
2m8weaxwopg,收集,802,眠枭之星（蓝）,眠枭之星,1132.233943,-1076.288426,,,,https://map.17173.com/rocom/maps/shijie
7axcdu0q6r,收集,802,眠枭之星（蓝）,猫头鹰,-992.158706,-825.887863,,,,https://map.17173.com/rocom/maps/shijie
2hf7jhpm4is,收集,802,眠枭之星（蓝）,星星,-1910.580089,-1284.309082,,,,https://map.17173.com/rocom/maps/shijie
md9koio54r,收集,802,眠枭之星（蓝）,星星,-1801.161637,-2260.360117,,,,https://map.17173.com/rocom/maps/shijie
1ae697fqx8j,收集,802,眠枭之星（蓝）,眠枭之星,-1221.526856,-2743.430869,,,,https://map.17173.com/rocom/maps/shijie
1zsph7wrja8,收集,802,眠枭之星（蓝）,眠枭之星,-1850.807554,-2387.831252,,,,https://map.17173.com/rocom/maps/shijie
27a3sjvfork,收集,802,眠枭之星（蓝）,风车轴承上的眠枭之星,-614.297277,-1301.526024,,,,https://map.17173.com/rocom/maps/shijie
17xk1hu1dva,收集,802,眠枭之星（蓝）,风车顶上,-374.091374,-1378.554636,,,,https://map.17173.com/rocom/maps/shijie
2fy1f6eees4,收集,802,眠枭之星（蓝）,眠枭之星,-979.003397,-2535.063627,,,,https://map.17173.com/rocom/maps/shijie
2jak5196xho,收集,802,眠枭之星（蓝）,眠枭之星,887.042709,-1102.013224,,,,https://map.17173.com/rocom/maps/shijie
2fgbdm3qj1n,收集,802,眠枭之星（蓝）,11,-1388.815069,-1819.621783,,,,https://map.17173.com/rocom/maps/shijie
29n6fct7vqz,收集,802,眠枭之星（蓝）,眠效之星,-1843.366304,-977.470702,,,,https://map.17173.com/rocom/maps/shijie
hg14wqxboh,收集,802,眠枭之星（蓝）,猫头鹰雕像眠枭之星,544.456975,-1990.032893,,,,https://map.17173.com/rocom/maps/shijie
r6ygmpy5ol,收集,802,眠枭之星（蓝）,用魔法打掉,-884.199506,-2016.050336,,,,https://map.17173.com/rocom/maps/shijie
nqw4uoq3ze,收集,802,眠枭之星（蓝）,墙壁上出水口,-1056.738365,-1726.494094,,,,https://map.17173.com/rocom/maps/shijie
26los0ax7j,收集,802,眠枭之星（蓝）,船帆上,975.548261,-2024.605231,,,,https://map.17173.com/rocom/maps/shijie
gr7vfm01pu,收集,802,眠枭之星（蓝）,眠枭之星,-1885.109951,-2630.764742,,,,https://map.17173.com/rocom/maps/shijie
2q6ot8apono,收集,802,眠枭之星（蓝）,眠枭之星,-1009.964934,-2959.952705,,,,https://map.17173.com/rocom/maps/shijie
ealn9j6bc4,收集,802,眠枭之星（蓝）,星星,-1689.99387,-1527.904114,,,,https://map.17173.com/rocom/maps/shijie
s2v7rfrf6c,收集,802,眠枭之星（蓝）,桥下的眠枭之星,513.334438,-1956.497876,,,,https://map.17173.com/rocom/maps/shijie
28k703ljqiq,收集,802,眠枭之星（蓝）,烟囱上面,546.208063,-2174.971678,,,,https://map.17173.com/rocom/maps/shijie
2yyu2pj12z,收集,802,眠枭之星（蓝）,对着窗户用星星魔法,556.319865,-2126.492103,,,,https://map.17173.com/rocom/maps/shijie
znt50pz3yj,收集,802,眠枭之星（蓝）,房屋窗户使用星星魔法,484.981203,-2101.960915,,,,https://map.17173.com/rocom/maps/shijie
2c3sxtgdhba,收集,802,眠枭之星（蓝）,塔顶,688.832381,-2104.449415,,,,https://map.17173.com/rocom/maps/shijie
18tgvgweujg,收集,802,眠枭之星（蓝）,眠枭之星,844.098842,-1415.778469,,,,https://map.17173.com/rocom/maps/shijie
2fgbq0bnzsh,收集,802,眠枭之星（蓝）,星,826.092748,-1513.422427,,,,https://map.17173.com/rocom/maps/shijie
13llktxa8ck,收集,802,眠枭之星（蓝）,眠枭之星,892.303405,-1345.709076,,,,https://map.17173.com/rocom/maps/shijie
yvgbvitqj5,收集,802,眠枭之星（蓝）,眠枭之星,804.882382,-1318.701095,,,,https://map.17173.com/rocom/maps/shijie
1a3jsn919pz,收集,802,眠枭之星（蓝）,眠枭之星,869.323084,-1295.206665,,,,https://map.17173.com/rocom/maps/shijie
1py8wfoxdpd,收集,802,眠枭之星（蓝）,蓝星,1009.315438,-1011.085219,,,,https://map.17173.com/rocom/maps/shijie
1ukujj7r0t2,收集,802,眠枭之星（蓝）,风车顶上有个眠心,704.137621,-948.259313,,,,https://map.17173.com/rocom/maps/shijie
imksf3jav6,收集,802,眠枭之星（蓝）,眠枭之星,574.04538,-1005.052284,,,,https://map.17173.com/rocom/maps/shijie
263ku43i50l,收集,802,眠枭之星（蓝）,星星,333.090344,-1508.740851,,,,https://map.17173.com/rocom/maps/shijie
2bt66fp48bq,收集,802,眠枭之星（蓝）,眠枭之星,385.295265,-1650.868383,,,,https://map.17173.com/rocom/maps/shijie
18mdnoe8dky,收集,802,眠枭之星（蓝）,飞船里有一颗,655.241254,-1410.85159,,,,https://map.17173.com/rocom/maps/shijie
229c2l6m5qy,收集,802,眠枭之星（蓝）,眠枭之星,185.436378,-1244.152688,,,,https://map.17173.com/rocom/maps/shijie
1zi30d48jjl,收集,802,眠枭之星（蓝）,眠枭之星,258.392985,-1018.480229,,,,https://map.17173.com/rocom/maps/shijie
2hwxyi6la80,收集,802,眠枭之星（蓝）,眠枭之星,505.856461,-1223.875801,,,,https://map.17173.com/rocom/maps/shijie
q0fhny80by,收集,802,眠枭之星（蓝）,眠枭之星,933.771502,-1538.054354,,,,https://map.17173.com/rocom/maps/shijie
32ijfkdymv,收集,802,眠枭之星（蓝）,眠枭之星,1084.315941,-1298.066202,,,,https://map.17173.com/rocom/maps/shijie
2b0tbzflewa,收集,802,眠枭之星（蓝）,星星魔法,-1864.493323,-2416.205838,,,,https://map.17173.com/rocom/maps/shijie
1qjil7q3dic,收集,802,眠枭之星（蓝）,眠枭之星,411.71909,-1280.831164,,,,https://map.17173.com/rocom/maps/shijie
2mg00o34jdo,收集,802,眠枭之星（蓝）,窗户上,1761.311685,-1408.177569,,,,https://map.17173.com/rocom/maps/shijie
2488aegzpaj,收集,802,眠枭之星（蓝）,星星在船帆上,1615.523005,-1347.07575,,,,https://map.17173.com/rocom/maps/shijie
1i2o6o6lxtg,收集,802,眠枭之星（蓝）,房顶尖上,1788.788172,-1469.180456,,,,https://map.17173.com/rocom/maps/shijie
13mczpkb3x,收集,802,眠枭之星（蓝）,星星,-1583.449301,-2791.113011,,,,https://map.17173.com/rocom/maps/shijie
2clj37mwcc2,收集,802,眠枭之星（蓝）,眠枭之星,-1332.308592,-2491.986986,,,,https://map.17173.com/rocom/maps/shijie
2jl7cpkta5g,收集,802,眠枭之星（蓝）,猫头鹰用魔法,-1513.309371,-2899.458153,,,,https://map.17173.com/rocom/maps/shijie
7p46repo3f,收集,802,眠枭之星（蓝）,星星,-1332.601798,-865.253185,,,,https://map.17173.com/rocom/maps/shijie
1n3g9nmqmuh,收集,802,眠枭之星（蓝）,猫头鹰雕像用星星魔法打,-329.412944,-885.983211,,,,https://map.17173.com/rocom/maps/shijie
1uoe6ru56pi,收集,802,眠枭之星（蓝）,草里有星星,165.682485,-1401.197132,,,,https://map.17173.com/rocom/maps/shijie
1rq1woc2nv2,收集,802,眠枭之星（蓝）,眠枭之星在风车上,70.915679,-1264.096188,,,,https://map.17173.com/rocom/maps/shijie
17carsxwnoc,收集,802,眠枭之星（蓝）,眠枭之星,-42.886244,-1354.756237,,,,https://map.17173.com/rocom/maps/shijie
29n6t52joui,收集,802,眠枭之星（蓝）,帐篷顶,879.0956,-1836.385661,,,,https://map.17173.com/rocom/maps/shijie
6m4hgtv4kg,收集,802,眠枭之星（蓝）,星星,85.585176,-2428.474596,,,,https://map.17173.com/rocom/maps/shijie
p82nhbrdeo,收集,802,眠枭之星（蓝）,猫头鹰雕像/用星星魔法敲一下,-88.481039,-2440.79931,,,,https://map.17173.com/rocom/maps/shijie
16geads72iq,收集,802,眠枭之星（蓝）,断桥上靠近山体,-422.689343,-2345.513103,,,,https://map.17173.com/rocom/maps/shijie
1gli1umklex,收集,802,眠枭之星（蓝）,猫头鹰用星星魔法打一下,-444.291231,-2125.281404,,,,https://map.17173.com/rocom/maps/shijie
24meqdkcsbv,收集,802,眠枭之星（蓝）,眠枭之星*3,-1285.590788,-1763.179311,,,,https://map.17173.com/rocom/maps/shijie
1kqdn8947xu,收集,802,眠枭之星（蓝）,帐篷顶上,-1943.597018,-1691.182404,,,,https://map.17173.com/rocom/maps/shijie
14s4xt30c1t,收集,802,眠枭之星（蓝）,眠枭之星,-1841.907492,-1671.340348,,,,https://map.17173.com/rocom/maps/shijie
1igun1i1ibi,收集,802,眠枭之星（蓝）,帐篷顶上,-1740.949603,-2961.010406,,,,https://map.17173.com/rocom/maps/shijie
1xmqh9wj9wk,收集,802,眠枭之星（蓝）,魔法打一下石像,-1905.117695,-2434.363454,,,,https://map.17173.com/rocom/maps/shijie
oqcm70mtva,收集,802,眠枭之星（蓝）,眠枭之星,-1120.10033,-2972.262971,,,,https://map.17173.com/rocom/maps/shijie
cf9g4gzycx,收集,802,眠枭之星（蓝）,眠枭之星,-555.692077,-2755.97862,,,,https://map.17173.com/rocom/maps/shijie
73ujjrfjfq,收集,802,眠枭之星（蓝）,眠枭之星,-716.604412,-2385.976021,,,,https://map.17173.com/rocom/maps/shijie
28gniau7218,收集,802,眠枭之星（蓝）,星星,-795.513024,-2566.831708,,,,https://map.17173.com/rocom/maps/shijie
myjnc7ca6z,收集,802,眠枭之星（蓝）,眠枭之星,-869.044541,-2754.364059,,,,https://map.17173.com/rocom/maps/shijie
206wbmnbjh4,收集,802,眠枭之星（蓝）,眠枭之星,-797.352227,-2364.681783,,,,https://map.17173.com/rocom/maps/shijie
cmcnzxr0t9,收集,802,眠枭之星（蓝）,树上,-1191.637316,-2793.784387,,,,https://map.17173.com/rocom/maps/shijie
oxfu2jph9s,收集,802,眠枭之星（蓝）,眠枭之星（树上）,-1203.604732,-2822.946281,,,,https://map.17173.com/rocom/maps/shijie
2bt6858on88,收集,802,眠枭之星（蓝）,眠枭之星（树下）,-1204.551095,-2798.190365,,,,https://map.17173.com/rocom/maps/shijie
1f7vj4yjw3y,收集,802,眠枭之星（蓝）,星星,-456.564722,-2331.808958,,,,https://map.17173.com/rocom/maps/shijie
wbajbbk2kh,收集,802,眠枭之星（蓝）,星星,-173.972349,-2403.302801,,,,https://map.17173.com/rocom/maps/shijie
225siczu9pg,收集,802,眠枭之星（蓝）,再打个标防不看标题，这里两颗瀑布左右各一颗,-430.566988,-2293.466896,,,,https://map.17173.com/rocom/maps/shijie
1rtlj0q1d5i,收集,802,眠枭之星（蓝）,瀑布中间层，左右两个,-442.425168,-2284.225291,,,,https://map.17173.com/rocom/maps/shijie
2isuhn61ooc,收集,802,眠枭之星（蓝）,星星,-1126.295254,-2232.587494,,,,https://map.17173.com/rocom/maps/shijie
s6exz8hcuo,收集,802,眠枭之星（蓝）,眠枭之星,-627.83325,-2159.304335,,,,https://map.17173.com/rocom/maps/shijie
1ebz1pj8dt2,收集,802,眠枭之星（蓝）,眠枭之星,-668.764428,-2077.999992,,,,https://map.17173.com/rocom/maps/shijie
skldq3riwj,收集,802,眠枭之星（蓝）,在天上/高空,-656.140236,-1911.499212,,,,https://map.17173.com/rocom/maps/shijie
10xw6c1fpfk,收集,802,眠枭之星（蓝）,眠枭之星,-568.67314,-1744.691053,,,,https://map.17173.com/rocom/maps/shijie
2h4l4pzigjo,收集,802,眠枭之星（蓝）,星,-511.770667,-1814.821511,,,,https://map.17173.com/rocom/maps/shijie
10jpql69nzx,收集,802,眠枭之星（蓝）,瀑布腰中间一首曲子，曲子上方瀑布中间秃石有颗星星,-390.886079,-1861.590659,,,,https://map.17173.com/rocom/maps/shijie
2ilr9rqto3k,收集,802,眠枭之星（蓝）,石碑上,-2082.751367,-1382.415399,,,,https://map.17173.com/rocom/maps/shijie
83amx033wt,收集,802,眠枭之星（蓝）,眠枭之星,-1675.560191,-1865.413112,,,,https://map.17173.com/rocom/maps/shijie
2mjjn8f8vzw,收集,802,眠枭之星（蓝）,眠枭之星,-2088.333044,-2015.713319,,,,https://map.17173.com/rocom/maps/shijie
13w8gfk1c2x,收集,802,眠枭之星（蓝）,眠枭之星,-2016.454008,-2291.9095,,,,https://map.17173.com/rocom/maps/shijie
zyg2yvuiyw,收集,802,眠枭之星（蓝）,星星,-1526.968267,-889.018864,,,,https://map.17173.com/rocom/maps/shijie
77e5hk0inc,收集,802,眠枭之星（蓝）,星星,-1523.970201,-921.019361,,,,https://map.17173.com/rocom/maps/shijie
ls0c3njpa9,收集,802,眠枭之星（蓝）,星星,-1522.972681,-858.018996,,,,https://map.17173.com/rocom/maps/shijie
o8mkiksci0,收集,802,眠枭之星（蓝）,眠枭之星,-1724.443945,-1265.640194,,,,https://map.17173.com/rocom/maps/shijie
1ybjqu2tzih,收集,802,眠枭之星（蓝）,眠枭之星,-1841.465396,-1360.914124,,,,https://map.17173.com/rocom/maps/shijie
2gmv31f2y0h,收集,802,眠枭之星（蓝）,魔法棒互动,-1690.222275,-1450.918916,,,,https://map.17173.com/rocom/maps/shijie
9gx6126hoe,收集,802,眠枭之星（蓝）,眠枭之星,1245.293837,-1441.749764,,,,https://map.17173.com/rocom/maps/shijie
23mynesz7g3,收集,802,眠枭之星（蓝）,幻影屋副本内,807.468205,-1292.922176,,,,https://map.17173.com/rocom/maps/shijie
1cr9aq3nctu,收集,802,眠枭之星（蓝）,帐篷顶,202.133771,-867.260705,,,,https://map.17173.com/rocom/maps/shijie
14olbxbgdme,收集,802,眠枭之星（蓝）,这边雨伞的顶上 使用星星魔法 可以掉落眠心,825.902666,-838.008668,,,,https://map.17173.com/rocom/maps/shijie
2jsal0dt5d8,收集,802,眠枭之星（蓝）,树上面,115.672267,-1780.494663,,,,https://map.17173.com/rocom/maps/shijie
8hh2nwl1uc,收集,802,眠枭之星（蓝）,桥下,6.265324,-1680.204569,,,,https://map.17173.com/rocom/maps/shijie
17je0344bpj,收集,802,眠枭之星（蓝）,星星魔法打窗户,-28.660627,-1577.550714,,,,https://map.17173.com/rocom/maps/shijie
5moei46bv6,收集,802,眠枭之星（蓝）,旗杆上,-16.772913,-1561.513949,,,,https://map.17173.com/rocom/maps/shijie
2e9sgk8ny14,收集,802,眠枭之星（蓝）,木桥底下,-222.906433,-1897.810218,,,,https://map.17173.com/rocom/maps/shijie
19ltsr64fhd,收集,802,眠枭之星（蓝）,对猫头鹰用星星魔法,-321.016499,-1751.876333,,,,https://map.17173.com/rocom/maps/shijie
widr6ty9dv,收集,802,眠枭之星（蓝）,眠枭之星,-530.264051,-1711.644274,,,,https://map.17173.com/rocom/maps/shijie
f2ywey3w1h,收集,802,眠枭之星（蓝）,石头亭子里的眠枭之星,-365.647668,-1053.002256,,,,https://map.17173.com/rocom/maps/shijie
159uzjmyhsa,收集,802,眠枭之星（蓝）,眠枭之星，星星魔法碎石风场飞天,-221.962878,-903.266719,,,,https://map.17173.com/rocom/maps/shijie
1v2kmxgkrsd,收集,802,眠枭之星（蓝）,眠枭之星,-146.318398,-906.456115,,,,https://map.17173.com/rocom/maps/shijie
2mjjn8gxcsk,收集,802,眠枭之星（蓝）,眠枭之星,-2.119254,-919.22045,,,,https://map.17173.com/rocom/maps/shijie
114ze7j2rva,收集,802,眠枭之星（蓝）,眠枭之星,35.035683,-1109.014563,,,,https://map.17173.com/rocom/maps/shijie
lz3jz4pkff,收集,802,眠枭之星（蓝）,眠枭之星风车上,47.438104,-1305.594397,,,,https://map.17173.com/rocom/maps/shijie
1lptqycwvc6,收集,802,眠枭之星（蓝）,眠枭之星,-125.166225,-1298.749981,,,,https://map.17173.com/rocom/maps/shijie
1l83p9rvs2q,收集,802,眠枭之星（蓝）,星星,-364.537463,-1168.718293,,,,https://map.17173.com/rocom/maps/shijie
156bdlx92mf,收集,802,眠枭之星（蓝）,石堆上面,-300.477916,-1507.25706,,,,https://map.17173.com/rocom/maps/shijie
uu4e9ngvry,收集,802,眠枭之星（蓝）,蓝星星,-684.662915,-918.247507,,,,https://map.17173.com/rocom/maps/shijie
aujp54iz4l,收集,802,眠枭之星（蓝）,木楼梯下的猫头鹰雕像，星星魔法敲一下,-741.428974,-1091.060041,,,,https://map.17173.com/rocom/maps/shijie
db5xk1q5l5,收集,802,眠枭之星（蓝）,白色塔顶上,-772.784294,-1229.640239,,,,https://map.17173.com/rocom/maps/shijie
2ekfademh35,收集,802,眠枭之星（蓝）,白色塔顶上,-710.839037,-1297.646247,,,,https://map.17173.com/rocom/maps/shijie
1ywtegf7rfp,收集,802,眠枭之星（蓝）,白色破掉的塔顶上,-694.353085,-1336.647997,,,,https://map.17173.com/rocom/maps/shijie
1habbt3nj9x,收集,802,眠枭之星（蓝）,白色塔顶上,-651.889942,-1410.15231,,,,https://map.17173.com/rocom/maps/shijie
24x1kl5hq9l,收集,802,眠枭之星（蓝）,白色塔顶上,-635.817152,-1485.244895,,,,https://map.17173.com/rocom/maps/shijie
yyzzlrhr6q,收集,802,眠枭之星（蓝）,塔有3个,-830.394408,-1810.167674,,,,https://map.17173.com/rocom/maps/shijie
wlxd4k4s84,收集,802,眠枭之星（蓝）,星星,-984.058862,-1927.106105,,,,https://map.17173.com/rocom/maps/shijie
actngjm7iq,收集,802,眠枭之星（蓝）,星星,-1131.415676,-1944.689022,,,,https://map.17173.com/rocom/maps/shijie
klh0v3mlw1,收集,802,眠枭之星（蓝）,城墙上的平台靠近墙壁,-1361.084809,-1614.51834,,,,https://map.17173.com/rocom/maps/shijie
2m1tljw58gg,收集,802,眠枭之星（蓝）,眠枭之星,-1385.947758,-1538.363738,,,,https://map.17173.com/rocom/maps/shijie
v8au0ivemb,收集,802,眠枭之星（蓝）,帐篷顶,-1093.534003,-1570.867641,,,,https://map.17173.com/rocom/maps/shijie
6t7pqqkyis,收集,802,眠枭之星（蓝）,桥的下方,-1043.200275,-1694.038108,,,,https://map.17173.com/rocom/maps/shijie
qzvmqp5yno,收集,802,眠枭之星（蓝）,猫头鹰雕像用星星魔法激活,-920.965148,-1702.645039,,,,https://map.17173.com/rocom/maps/shijie
eam0x7zf9p,收集,802,眠枭之星（蓝）,星星,-984.95776,-1598.414369,,,,https://map.17173.com/rocom/maps/shijie
